SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Non-excluded CMS-SUS-17-009 11.045 6.771 TSelSel IDM_mhc_360_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.866e-05 3.162e-06 360.0 0.1264 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01874 THSCPM1b IDM_mhc_700_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.2702 0.006309 700.0 65.995 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.426 0.4238 TSelSel IDM_mhc_640_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.348e-05 2.511e-06 640.0 0.03142 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.607e-09 3.162e-06 1000.0 0.01617 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01036 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 13.085 0.1258 280.0 8396.892 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.101 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 21.719 0.005011 240.0 458.899 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 1.524 0.2511 500.0 5165.627 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.08901 THSCPM1b IDM_mhc_440_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 2.416 0.01258 440.0 335.59 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.04824 0.07943 920.0 480.114 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.3276 0.02511 720.0 248.21 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.3673 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_640_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.03112 0.0005011 640.0 6.264 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1086 THSCPM1b IDM_mhc_360_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 5.379 0.01584 360.0 634.491 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3859 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 45.744 0.01995 180.0 3322.002 1[N1,e-]
Non-excluded CMS-SUS-17-009 53.662 41.068 TSelSel IDM_mhc_220_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001084 1e-06 220.0 0.1096 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2241 0.2511 800.0 2009.439 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.8515 1.125 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_540_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 6.323e-05 5.011e-05 540.0 0.8848 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 0.2201 0.1 800.0 798.894 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.1583 0.01258 820.0 95.789 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.146 0.07943 540.0 1399.482 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.6348 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 12.822 0.006309 280.0 421.638 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.5061 0.3641 TSelSel IDM_mhc_660_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.137e-07 3.981e-05 660.0 0.4687 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 0.0446 1.0 940.0 5786.714 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02238 THSCPM1b IDM_mhc_340_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 6.853 0.03981 340.0 1793.881 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.942e-10 5.011e-06 960.0 0.02779 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02597 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 13.004 0.05011 280.0 3344.524 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.3078 0.7943 740.0 7418.306 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1847 THSCPM1b IDM_mhc_680_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.06174 0.001 680.0 11.085 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_580_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 0.9874 1.0 580.0 15296.663 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.19 THSCPM1b IDM_mhc_500_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 1.142 0.003981 500.0 81.878 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 0.146 0.1258 860.0 869.281 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 3.29e-05 0.0002511 920.0 1.517 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 11.445 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_320_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.3916 0.0001 320.0 5.085 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0228 THSCPM1b IDM_mhc_300_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 10.591 0.05011 300.0 2906.14 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01359 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 22.182 0.1258 240.0 11539.588 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01256 THSCPM1b IDM_mhc_360_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 5.534 0.06309 360.0 2523.362 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_320_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 8.629 1.0 320.0 50857.464 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.257 2.279 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_460_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.00167 5.011e-05 460.0 1.218 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 300.212 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.155 1.258e-05 120.0 4.92 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.001076 0.0007943 980.0 4.225 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1146 THSCPM1b IDM_mhc_700_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.09133 0.001584 700.0 16.582 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01489 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 16.889 0.1 260.0 7768.778 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2951 THSCPM1b IDM_mhc_480_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 1.357 0.003981 480.0 88.886 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01237 THSCPM1b IDM_mhc_900_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.01761 0.001995 900.0 12.568 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 1.396 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 13.664 0.007943 140.0 2239.806 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.03567 0.03981 960.0 220.97 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.04618 0.0703 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_800_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.0003207 0.0002511 800.0 2.009 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.561 THSCPM1b,THSCPM8 IDM_mhc_540_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.3977 0.001258 540.0 22.171 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 29.599 0.2511 220.0 27559.631 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 0.1488 0.3981 860.0 2752.119 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3282 0.05721 TSelSel IDM_mhc_840_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.446e-06 5.011e-06 840.0 0.03634 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.4562 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 16.636 0.01 260.0 776.877 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.0866 0.006309 860.0 43.656 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01132 THSCPM1b IDM_mhc_460_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 2.076 0.03981 460.0 967.289 1[N1,e-]
Non-excluded CMS-EXO-13-006 33.887 267.446 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0003977 1.584e-06 120.0 0.6185 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.2482 0.7943 780.0 6689.049 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1253 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 29.268 0.03162 220.0 3467.96 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4263 0.1131 TSelSel IDM_mhc_740_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 7.052e-07 1.995e-05 740.0 0.1861 1[N1,e-]
Non-excluded CMS-SUS-17-009 10.301 5.467 TSelSel IDM_mhc_380_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.678e-05 2.511e-06 380.0 0.0901 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.1268 0.0 TSelSel IDM_mhc_900_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.427e-07 3.981e-05 900.0 0.2513 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 3.521 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_380_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 1.551 0.0005011 380.0 17.938 1[N1,e-]
Non-excluded CMS-SUS-17-009 11.755 13.789 TSelSel IDM_mhc_300_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.444e-06 6.309e-06 300.0 0.366 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.6592 THSCPM1b IDM_mhc_420_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 2.282 0.002511 420.0 73.629 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 14.909 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 18.724 0.0003981 220.0 43.656 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.08371 THSCPM1b IDM_mhc_760_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.005451 0.0005011 760.0 4.444 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.51 0.09829 TSelSel IDM_mhc_760_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.173e-05 2.511e-06 760.0 0.02227 1[N1,e-]
Non-excluded CMS-SUS-17-009 24.768 30.544 TSelSel IDM_mhc_240_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.377e-05 3.162e-06 240.0 0.2897 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01767 THSCPM1b IDM_mhc_380_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 4.418 0.03981 380.0 1429.905 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.71 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 10.724 0.001584 280.0 106.089 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.6174 0.4951 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_620_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 6.128e-07 3.981e-05 620.0 0.5304 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.04857 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 13.668 0.07943 140.0 22398.066 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01492 THSCPM1b IDM_mhc_780_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.141 0.005011 780.0 42.163 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.7251 0.3133 TSelSel IDM_mhc_680_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.997e-06 1.258e-05 680.0 0.1399 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.971 0.7416 TSelSel IDM_mhc_580_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.116e-05 3.981e-06 580.0 0.06071 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.4218 0.05011 680.0 555.85 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.0 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 13.673 1.0 140.0 281895.661 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0636 0.06409 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_820_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.000103 0.0001995 820.0 1.517 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_640_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.6032 0.1995 640.0 2497.809 1[N1,e-]
Non-excluded CMS-EXO-13-006 11.133 23.08 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_260_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.003558 1.258e-05 260.0 0.9768 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3298 0.1953 TSelSel IDM_mhc_720_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.153e-07 5.011e-05 720.0 0.4945 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 0.3069 0.3981 740.0 3723.15 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 4.005 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 27.631 0.003981 100.0 2289.175 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02142 THSCPM1b IDM_mhc_820_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.0278 0.001584 820.0 12.032 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_620_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 0.7135 0.6309 620.0 8432.776 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2783 0.06523 TSelSel IDM_mhc_820_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.907e-05 1.995e-06 820.0 0.01517 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 2.588 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_420_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.8729 0.0005011 420.0 14.616 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1655 THSCPM1b IDM_mhc_620_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.2904 0.001995 620.0 26.629 1[N1,e-]
Non-excluded CMS-EXO-13-006 22.589 453.802 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.5965 3.162e-06 100.0 1.81 1[N1,e-]
Non-excluded CMS-SUS-17-009 7.477 3.638 TSelSel IDM_mhc_420_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.038e-05 2.511e-06 420.0 0.07362 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.792e-10 1e-06 960.0 0.005542 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.8173 0.3128 TSelSel IDM_mhc_680_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001213 1.584e-06 680.0 0.01761 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.434 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 38.378 0.005011 200.0 668.904 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03809 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_880_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.0004243 0.0003981 880.0 2.631 1[N1,e-]
Non-excluded CMS-SUS-17-009 32.367 23.103 TSelSel IDM_mhc_260_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.673e-05 1.584e-06 260.0 0.1233 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.03777 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 27.804 0.1584 100.0 90934.084 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.116 0.04402 TSelSel IDM_mhc_880_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.817e-08 6.309e-05 880.0 0.4171 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01527 THSCPM1b IDM_mhc_740_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.2056 0.006309 740.0 59.079 1[N1,e-]
Non-excluded CMS-EXO-13-006 3.432 4.445 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_400_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 6.734e-05 1.995e-05 400.0 0.6448 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05195 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_840_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.0003571 0.0003162 840.0 2.291 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2766 0.07481 TSelSel IDM_mhc_800_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.984e-07 2.511e-05 800.0 0.2009 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01194 THSCPM1b IDM_mhc_580_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.9139 0.01995 580.0 304.516 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.2259 0.01584 760.0 140.947 1[N1,e-]
Non-excluded CMS-SUS-17-009 7.93 8.453 TSelSel IDM_mhc_340_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.206e-06 7.943e-06 340.0 0.3568 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0861 THSCPM1b IDM_mhc_320_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 8.473 0.02511 320.0 1273.077 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.601 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 15.677 0.003162 260.0 245.737 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.7698 0.8742 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_560_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.79e-05 5.011e-05 560.0 0.8221 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.3395 0.03981 720.0 393.081 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0351 THSCPM1b IDM_mhc_880_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.00389 0.0007943 880.0 5.248 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1007 THSCPM1b IDM_mhc_620_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.4554 0.003981 620.0 53.044 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.561 2.29 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_460_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0005587 3.981e-05 460.0 0.9672 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.0145 0.002511 940.0 14.509 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.5024 0.07943 660.0 935.198 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_320_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 8.628 0.7943 320.0 40353.162 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.1975 0.0 TSelSel IDM_mhc_900_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.241e-06 1e-05 900.0 0.06304 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 80.068 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.65 5.011e-05 180.0 8.326 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_900_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 4.447e-05 0.0002511 900.0 1.591 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.01688 0.006309 1000.0 32.242 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.136e-10 5.011e-06 940.0 0.02901 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1307 0.02511 860.0 173.093 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_460_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 2.126 1.0 460.0 24361.353 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.7835 0.4241 TSelSel IDM_mhc_640_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.659e-07 1.995e-05 640.0 0.2497 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.2162 0.01258 760.0 111.484 1[N1,e-]
Non-excluded CMS-SUS-17-009 22.093 17.734 TSelSel IDM_mhc_280_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.067e-05 2.511e-06 280.0 0.1672 1[N1,e-]
