SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Non-excluded CMS-EXO-13-006 1.646 2.293 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_460_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001135 3.162e-05 460.0 0.7708 1[N1,mu-]
Non-excluded CMS-SUS-17-009 1.817 0.7413 TSlepSlep IDM_mhc_580_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.298e-05 1.995e-06 580.0 0.03045 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.03487 0.01584 940.0 91.779 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002586 0.0005011 980.0 2.666 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.1572 0.0 TSlepSlep IDM_mhc_900_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.405e-06 6.309e-06 900.0 0.03986 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0144 THSCPM1b IDM_mhc_300_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 10.624 0.07943 300.0 4610.443 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.03003 0.03162 980.0 168.655 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_340_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 6.936 0.3981 340.0 17938.814 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.947 THSCPM1b,THSCPM8 IDM_mhc_440_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.7094 0.0006309 440.0 16.865 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.3486 THSCPM1b IDM_mhc_560_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.5363 0.001995 560.0 32.67 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.11e-09 2.511e-06 980.0 0.01333 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 50.687 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 26.997 0.0003162 100.0 181.033 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_600_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.8275 0.1995 600.0 2843.328 1[N1,mu-]
Non-excluded CMS-EXO-13-006 18.254 30.544 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_240_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.476e-05 5.011e-06 240.0 0.4588 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.4609 0.2694 TSlepSlep IDM_mhc_700_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002023 1.258e-06 700.0 0.01315 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2974 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 28.973 0.02511 160.0 5347.614 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02031 THSCPM1b IDM_mhc_520_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 1.22 0.01584 520.0 301.262 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 0.5138 0.6309 660.0 7418.306 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.1573 0.1939 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_720_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 7.968e-05 0.0001258 720.0 1.241 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 4.548 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_400_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.1514 0.0001 400.0 3.229 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.1066 0.8556 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_560_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.01099 0.0001584 560.0 2.596 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 25.888 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 21.739 0.0002511 200.0 33.559 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 0.716 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_580_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.01345 0.0001995 580.0 3.045 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1159 THSCPM1b IDM_mhc_760_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.01744 0.0007943 760.0 7.047 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.5329 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 38.596 0.01258 200.0 1686.555 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 44.597 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 13.741 0.0001995 160.0 42.435 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 2.543 THSCPM1b,THSCPM8 IDM_mhc_380_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 2.091 0.0007943 380.0 28.474 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.7623 THSCPM1b IDM_mhc_360_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 4.621 0.003162 360.0 126.491 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.02435 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 13.669 0.1584 140.0 44644.109 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 43.98 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 21.927 0.0001584 180.0 26.38 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2477 0.5011 780.0 4216.388 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.8074 0.8745 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_560_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.77e-06 3.981e-05 560.0 0.6512 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 1.126e-09 0.0001 980.0 0.5318 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01645 THSCPM1b IDM_mhc_840_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.04632 0.002511 840.0 18.271 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 1.311 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 45.402 0.006309 180.0 1049.611 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 46.465 0.6309 180.0 104961.15 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.3665 0.1953 TSlepSlep IDM_mhc_720_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.31e-07 3.162e-05 720.0 0.3122 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 60.221 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_200_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.9674 2.511e-05 200.0 3.355 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 1.633e-09 0.0001 1000.0 0.5112 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.058e-10 7.943e-06 940.0 0.04599 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01828 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 39.163 0.1258 200.0 16865.552 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1143 0.02511 880.0 165.82 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_580_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.9827 0.2511 580.0 3831.591 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2113 THSCPM1b IDM_mhc_700_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.02283 0.0006309 700.0 6.599 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.4286 0.07943 680.0 880.923 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.1239 0.04993 TSlepSlep IDM_mhc_860_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.000103 1.584e-06 860.0 0.01096 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 67.201 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 11.942 7.943e-05 180.0 13.243 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 15.179 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 11.132 0.0003162 240.0 28.976 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 18.913 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_280_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.4604 6.309e-05 280.0 4.216 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.04738 0.03981 920.0 240.642 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.242e-09 1e-06 980.0 0.005318 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02618 THSCPM1b IDM_mhc_760_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.09122 0.002511 760.0 22.271 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.3419 0.364 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_660_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.042e-06 6.309e-05 660.0 0.7418 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 24.442 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 22.725 0.0003981 160.0 84.689 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 1.737 THSCPM1b,THSCPM8 IDM_mhc_380_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 2.723 0.001258 380.0 45.154 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.4604 0.8666 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_560_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0005517 7.943e-05 560.0 1.298 1[N1,mu-]
Non-excluded CMS-SUS-17-009 2.649 2.771 TSlepSlep IDM_mhc_440_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.4e-06 1.584e-05 440.0 0.4225 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.1313 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 19.88 0.06309 120.0 24635.076 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01031 THSCPM1b IDM_mhc_780_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1739 0.007943 780.0 66.89 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.1399 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 13.667 0.05011 140.0 14094.783 1[N1,mu-]
Non-excluded CMS-SUS-17-009 30.683 41.069 TSlepSlep IDM_mhc_220_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.053e-05 1.995e-06 220.0 0.2187 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 16.992 0.2511 260.0 19537.323 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.185 0.05016 TSlepSlep IDM_mhc_860_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.735e-06 1.258e-05 860.0 0.08692 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.3862 THSCPM1b IDM_mhc_600_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.219 0.001258 600.0 17.938 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 25.522 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 12.265 0.0001995 220.0 21.876 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01409 THSCPM1b IDM_mhc_420_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 3.099 0.03981 420.0 1167.615 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.9102 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 38.487 0.007943 200.0 1060.897 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1302 0.2511 880.0 1658.209 1[N1,mu-]
Non-excluded CMS-SUS-17-009 5.713 2.77 TSlepSlep IDM_mhc_440_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002172 1.258e-06 440.0 0.03355 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.9182 THSCPM1b IDM_mhc_440_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 1.469 0.001584 440.0 42.254 1[N1,mu-]
Excluded CMS-EXO-13-006 3.18 479.798 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.271 5.011e-06 100.0 2.88 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 2.346 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_460_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.05712 0.0001258 460.0 3.064 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2161 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 21.918 0.01995 240.0 1827.101 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.1532 0.07418 TSlepSlep IDM_mhc_800_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002635 1e-06 800.0 0.007988 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.133 0.4732 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_620_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.002947 0.0001584 620.0 2.114 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 1.94 THSCPM1b,THSCPM8 IDM_mhc_420_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.198 0.0007943 420.0 23.242 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.1986 0.01258 780.0 106.089 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 43.797 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 12.209 0.0002511 140.0 70.726 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 0.5422 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_600_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.02663 0.0003162 600.0 4.505 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_840_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1722 0.7943 840.0 5752.972 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 4.004 THSCPM1b,THSCPM8 IDM_mhc_340_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 3.167 0.0006309 340.0 28.351 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.02477 0.02511 1000.0 128.134 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.003654 0.001258 980.0 6.711 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1082 THSCPM1b IDM_mhc_640_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.3321 0.003162 640.0 39.544 1[N1,mu-]
Non-excluded CMS-SUS-17-009 19.902 17.733 TSlepSlep IDM_mhc_280_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.052e-05 1.995e-06 280.0 0.1333 1[N1,mu-]
Non-excluded CMS-EXO-13-006 2.36 6.735 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_360_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.007035 3.162e-05 360.0 1.264 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 0.2623 0.1258 760.0 1114.841 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.6323 0.4241 TSlepSlep IDM_mhc_640_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.791e-07 2.511e-05 640.0 0.3142 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.02069 0.003981 940.0 23.052 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.602e-09 3.162e-05 1000.0 0.1617 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.8597 0.3637 TSlepSlep IDM_mhc_660_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.745e-05 1.995e-06 660.0 0.02346 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.2665 0.08575 TSlepSlep IDM_mhc_780_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.008e-07 3.162e-05 780.0 0.2659 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.062 THSCPM1b,THSCPM8 IDM_mhc_480_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.6753 0.001 480.0 22.347 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1128 0.07943 900.0 502.104 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.08031 THSCPM1b IDM_mhc_460_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 1.968 0.01258 460.0 306.408 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.3852 0.2511 700.0 2627.522 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02221 THSCPM1b IDM_mhc_380_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 4.399 0.03162 380.0 1134.063 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.3548 0.02511 700.0 262.752 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 139.718 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 15.577 7.943e-05 120.0 31.026 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 14.423 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_300_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.6195 0.0001 300.0 5.803 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1213 THSCPM1b IDM_mhc_340_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 6.715 0.01584 340.0 712.371 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 42.815 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.436 6.309e-05 220.0 6.923 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_560_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.097 0.07943 560.0 1298.203 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.1787 0.01258 800.0 100.677 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_440_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 2.572 0.1 440.0 2662.981 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 1.529 1.0 500.0 20576.325 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.1226 0.3018 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_680_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.000778 0.0001584 680.0 1.761 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.07544 0.3416 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_660_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.00289 0.0001995 660.0 2.346 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.278e-10 5.011e-05 960.0 0.2779 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_440_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 2.589 0.3981 440.0 10608.976 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.2188 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 13.667 0.03981 140.0 11211.759 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.227 THSCPM1b,THSCPM8 IDM_mhc_480_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.5475 0.0007943 480.0 17.777 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 14.338 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 3.275 0.0001995 280.0 13.332 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1915 THSCPM1b IDM_mhc_460_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 1.748 0.005011 460.0 121.806 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 1.579 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_500_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1109 0.0002511 500.0 5.165 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.8526 THSCPM1b,THSCPM8 IDM_mhc_500_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.523 0.001 500.0 20.576 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 1.164 0.7943 540.0 13994.82 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 19.676 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 3.847 0.0001584 260.0 12.332 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 2.146 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 19.824 0.006309 120.0 2463.507 1[N1,mu-]
