SModelS_status Analysis Disp MT_displaced_xsec THSCPM1b Tx Tx_weights file r_max m(N1) m(H+) ctau(H+) BR(H+)
Excluded ATLAS-SUSY-2016-32 0.0 0.155 18.139784095252597 THSCPM1b "{'THSCPM1b': 18.139784095252597}" IDM_mhc_400_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 18.139 0.01995 400.0 644.859 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 3.813935747311761 THSCPM1b "{'THSCPM1b': 3.813935747311761}" IDM_mhc_600_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 3.813 0.3162 600.0 4505.181 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 18.800144014714984 THSCPM1b "{'THSCPM1b': 18.800144014714984}" IDM_mhc_400_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 18.8 0.5011 400.0 16174.341 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.5485 0.1035 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.5485351637161123}" IDM_mhc_740_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.5485 6.309e-05 740.0 0.5907 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02717 12.566661324984134 THSCPM1b "{'THSCPM1b': 12.566661324984134}" IDM_mhc_440_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 12.566 0.07943 440.0 2114.972 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 10.41277823473119 THSCPM1b "{'THSCPM1b': 10.41277823473119}" IDM_mhc_460_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 10.412 0.6309 460.0 15416.169 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 0.020463352419237187 THSCPM1b "{'THSCPM1b': 0.020463352419237187}" IDM_mhc_960_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.02046 0.006309 960.0 34.987 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 1.567 0.6329797220433424 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.6329797220433424, 'THSCPM2b': 0.00010144690671494498}" IDM_mhc_500_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.633 0.0003162 500.0 6.512 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 100.115 41.09726304139533 THSCPM1b,THSCPM2b "{'THSCPM1b': 41.09726304139533, 'THSCPM2b': 0.001062238472709357}" IDM_mhc_140_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 41.098 0.0001584 140.0 44.644 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.2700665517006295 THSCPM1b "{'THSCPM1b': 0.2700665517006295}" IDM_mhc_900_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.27 0.01995 900.0 125.685 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.03818482749198497 THSCPM1b "{'THSCPM1b': 0.03818482749198497}" IDM_mhc_940_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.03818 0.07943 940.0 459.969 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 121.15188568779048 THSCPM1b "{'THSCPM1b': 121.15188568779048}" IDM_mhc_220_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 121.151 1.0 220.0 109626.09 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.458 0.8576 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 1.458501963601542}" IDM_mhc_520_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.458 7.943e-05 520.0 1.506 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.3964 0.0397 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.39647515991948834}" IDM_mhc_820_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.3964 2.511e-05 820.0 0.1915 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.2988 0.03469 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.2988056551582635}" IDM_mhc_840_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.2988 5.011e-05 840.0 0.3634 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 5.076 10.962 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 5.0766758577128455}" IDM_mhc_300_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.076 3.981e-05 300.0 2.307 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 137.93 44.614 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 137.93055152844155}" IDM_mhc_200_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 137.93 1e-06 200.0 0.1333 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.7025 0.6571016844012995 THSCPM1b "{'THSCPM1b': 0.6571016844012995}" IDM_mhc_580_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.6571 0.0007943 580.0 12.105 1[N1,mu-]
Excluded CMS-PAS-EXO-16-036 0.0 8.862 3.7221868403532365 THSCPM1b "{'THSCPM1b': 3.7221868403532365}" IDM_mhc_340_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 3.722 0.0001995 340.0 8.969 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 32.672 20.45153652941412 THSCPM1b "{'THSCPM1b': 20.45153652941412}" IDM_mhc_240_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 20.451 0.0001258 240.0 11.539 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 1.4817621007382467 THSCPM1b "{'THSCPM1b': 1.4817621007382467}" IDM_mhc_700_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 1.481 0.1584 700.0 1658.209 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 3.2951798339098077e-10 THSCPM1b,THSCPM2b "{'THSCPM1b': 3.2951798339098077e-10, 'THSCPM2b': 2.7016591844673034e-11}" IDM_mhc_960_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.565e-10 1.258e-05 960.0 0.06972 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2021 0.038219337667983154 THSCPM1b "{'THSCPM1b': 0.038219337667983154}" IDM_mhc_720_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.03821 0.0005011 720.0 4.945 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.6342158316935609 THSCPM1b "{'THSCPM1b': 0.6342158316935609}" IDM_mhc_780_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 0.6342 0.03981 780.0 335.02 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.6778 0.0522 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.67787047922308}" IDM_mhc_780_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.6778 3.162e-06 780.0 0.02659 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.2378 73.82058317109913 THSCPM1b,THSCPM2b "{'THSCPM1b': 73.82058317109913, 'THSCPM2b': 2.260090979636739e-06}" IDM_mhc_120_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 73.82 0.1 120.0 39074.646 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 54.226 85.7936168361389 THSCPM1b "{'THSCPM1b': 85.7936168361389}" IDM_mhc_160_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 85.793 0.0002511 160.0 53.476 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.02511421413514267 THSCPM1b "{'THSCPM1b': 0.02511421413514267}" IDM_mhc_1000_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.02511 0.07943 1000.0 406.022 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.08362535070814664 THSCPM1b "{'THSCPM1b': 0.08362535070814664}" IDM_mhc_920_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.08362 0.02511 920.0 151.789 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 1.429339376718358e-09 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.429339376718358e-09, 'THSCPM2b': 1.753376264605414e-11}" IDM_mhc_1000_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.446e-09 1.584e-05 1000.0 0.08087 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.6178283839550509 THSCPM1b "{'THSCPM1b': 0.6178283839550509}" IDM_mhc_800_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.6178 0.5011 800.0 4010.71 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 13.842 93.45161547713313 THSCPM1b "{'THSCPM1b': 93.45161547713313}" IDM_mhc_220_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 93.451 0.0006309 220.0 69.237 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02354 0.9498883817042849 THSCPM1b "{'THSCPM1b': 0.9498883817042849}" IDM_mhc_740_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.9498 0.01584 740.0 148.366 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.228 52.8244866827837 THSCPM1b "{'THSCPM1b': 52.8244866827837}" IDM_mhc_300_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 52.824 0.02511 300.0 1461.681 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02202 8.597951281717867 THSCPM1b "{'THSCPM1b': 8.597951281717867}" IDM_mhc_480_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 8.597 0.07943 480.0 1777.72 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 1.3882855808794172 THSCPM1b "{'THSCPM1b': 1.3882855808794172}" IDM_mhc_720_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 1.388 0.3981 720.0 3930.816 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1085 0.4020204999631017 THSCPM1b "{'THSCPM1b': 0.4020204999631017}" IDM_mhc_740_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.402 0.002511 740.0 23.491 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 12.97 3.687 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 12.970205565467651}" IDM_mhc_380_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 12.97 1.258e-05 380.0 0.4515 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3385 14.178946838036229 THSCPM1b "{'THSCPM1b': 14.178946838036229}" IDM_mhc_420_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 14.178 0.007943 420.0 232.422 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03073 10.267391717953368 THSCPM1b "{'THSCPM1b': 10.267391717953368}" IDM_mhc_460_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 10.267 0.06309 460.0 1541.616 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.32 0.187 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 1.320993677403153}" IDM_mhc_680_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.32 1.995e-05 680.0 0.2212 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.05003 27.76875093632324 THSCPM1b "{'THSCPM1b': 27.76875093632324}" IDM_mhc_360_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 27.768 0.07943 360.0 3177.567 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.6417 2.2922409679358613 THSCPM1b "{'THSCPM1b': 2.2922409679358613}" IDM_mhc_540_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 2.292 0.001584 540.0 27.91 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 4.526644695204622 THSCPM1b "{'THSCPM1b': 4.526644695204622}" IDM_mhc_580_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 4.526 0.5011 580.0 7648.331 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.6752099795827999 THSCPM1b "{'THSCPM1b': 0.6752099795827999}" IDM_mhc_780_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 0.6752 0.3162 780.0 2659.393 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.05604 22.276526121973863 THSCPM1b "{'THSCPM1b': 22.276526121973863}" IDM_mhc_380_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 22.276 0.06309 380.0 2260.331 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.2976 0.0397 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.2976426899158189}" IDM_mhc_820_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.2976 6.309e-05 820.0 0.4801 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 3.648 15.102 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 3.648414915268785}" IDM_mhc_280_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.648 3.981e-05 280.0 2.659 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2286 0.7465973642417238 THSCPM1b "{'THSCPM1b': 0.7465973642417238}" IDM_mhc_660_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.7465 0.001995 660.0 23.463 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2525 42.40604133198129 THSCPM1b "{'THSCPM1b': 42.40604133198129}" IDM_mhc_320_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 42.406 0.01995 320.0 1011.933 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 21.666 5.832 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 21.666440327005134}" IDM_mhc_340_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 21.666 7.943e-06 340.0 0.3568 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 3.182 128.65908973018543 THSCPM1b "{'THSCPM1b': 128.65908973018543}" IDM_mhc_160_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 128.659 0.005011 160.0 1066.632 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2958 7.350720306759747 THSCPM1b "{'THSCPM1b': 7.350720306759747}" IDM_mhc_480_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 7.35 0.006309 480.0 140.947 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 5.02 1.004 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 5.020312397627056}" IDM_mhc_500_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.02 1.584e-05 500.0 0.3261 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.02068 0.018695939446831917 THSCPM1b "{'THSCPM1b': 0.018695939446831917}" IDM_mhc_920_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.01869 0.001584 920.0 9.578 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 4.05 38.65630167560074 THSCPM1b "{'THSCPM1b': 38.65630167560074}" IDM_mhc_300_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 38.656 0.001258 300.0 73.084 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.7114 0.1312 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.7114498730333738}" IDM_mhc_720_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.7114 5.011e-05 720.0 0.4945 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.789 0.1035 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.7890776474241714}" IDM_mhc_740_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.789 2.511e-05 740.0 0.2349 1[N1,mu-]
Excluded CMS-EXO-12-026 0.0 1.931 52.93868746510089 THSCPM1b "{'THSCPM1b': 52.93868746510089}" IDM_mhc_140_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 52.938 0.01 140.0 2818.956 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 15.787 9.747 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 15.787488991477522}" IDM_mhc_300_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 15.787 1.995e-05 300.0 1.153 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 19.253 310.303 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 19.253761810012055}" IDM_mhc_120_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 19.253 6.309e-06 120.0 2.463 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 8.815139528641715e-10 THSCPM1b,THSCPM2b "{'THSCPM1b': 8.815139528641715e-10, 'THSCPM2b': 1.7577436708579062e-10}" IDM_mhc_980_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.057e-09 1.584e-06 980.0 0.008432 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 1.409101966838129e-09 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.409101966838129e-09, 'THSCPM2b': 3.5675335249472913e-12}" IDM_mhc_960_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 1.412e-09 0.0001 960.0 0.5542 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02266 3.6754913316604005 THSCPM1b "{'THSCPM1b': 3.6754913316604005}" IDM_mhc_600_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 3.675 0.03981 600.0 567.031 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 2.0698309418079597 THSCPM1b "{'THSCPM1b': 2.0698309418079597}" IDM_mhc_660_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 2.069 0.7943 660.0 9351.988 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 4.807 1.569 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 4.807897054273031}" IDM_mhc_460_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.807 3.162e-05 460.0 0.7708 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 19.199 5.833 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 19.199812287229527}" IDM_mhc_340_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 19.199 1e-05 340.0 0.4494 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 1.7514398833797205 THSCPM1b "{'THSCPM1b': 1.7514398833797205}" IDM_mhc_680_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 1.751 0.1584 680.0 1761.847 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.4110682601373374 THSCPM1b "{'THSCPM1b': 0.4110682601373374}" IDM_mhc_860_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 0.411 0.6309 860.0 4365.64 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2362 0.19322786297009342 THSCPM1b "{'THSCPM1b': 0.19322786297009342}" IDM_mhc_700_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.1932 0.001 700.0 10.44 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03754 68.89313837203093 THSCPM1b "{'THSCPM1b': 68.89313837203093}" IDM_mhc_260_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 68.893 0.1995 260.0 15537.556 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05124 0.0044068650515287034 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0044068650515287034, 'THSCPM2b': 1.2469704656331844e-06}" IDM_mhc_840_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.004408 0.0005011 840.0 3.634 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.032945848868286054 THSCPM1b "{'THSCPM1b': 0.032945848868286054}" IDM_mhc_960_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.03294 0.06309 960.0 349.87 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 2.825 0.4168 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 2.8258424060428142}" IDM_mhc_600_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.825 1.258e-05 600.0 0.1793 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 18.612 67.984 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 18.612004136052185}" IDM_mhc_180_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 18.612 1e-05 180.0 1.658 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0211 0.3135950171256442 THSCPM1b "{'THSCPM1b': 0.3135950171256442}" IDM_mhc_840_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.3135 0.007943 840.0 57.529 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.028841677499535173 THSCPM1b "{'THSCPM1b': 0.028841677499535173}" IDM_mhc_980_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.02884 0.07943 980.0 422.541 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.377 0.1312 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 1.377707589488617}" IDM_mhc_720_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.377 3.981e-06 720.0 0.0393 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 0.3629317348376721 THSCPM1b "{'THSCPM1b': 0.3629317348376721}" IDM_mhc_880_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.3629 1.0 880.0 6599.563 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 8.807 1.297 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 8.807662325404962}" IDM_mhc_480_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 8.807 5.011e-06 480.0 0.1121 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03168 0.17289470200660492 THSCPM1b "{'THSCPM1b': 0.17289470200660492}" IDM_mhc_860_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.1728 0.003981 860.0 27.521 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 172.123 102.07066459050542 THSCPM1b,THSCPM2b "{'THSCPM1b': 102.07066459050542, 'THSCPM2b': 0.0012622793423646707}" IDM_mhc_100_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 102.071 0.0001584 100.0 90.934 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 1.075 0.3351882296414549 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.3351882296414549, 'THSCPM2b': 6.140073739791586e-05}" IDM_mhc_540_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.3352 0.0003162 540.0 5.574 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01991 4.400572491951579 THSCPM1b "{'THSCPM1b': 4.400572491951579}" IDM_mhc_580_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 4.4 0.05011 580.0 764.833 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 6.108197901040833 THSCPM1b "{'THSCPM1b': 6.108197901040833}" IDM_mhc_520_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 6.108 0.3162 520.0 6016.065 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 1.390028611526959 THSCPM1b "{'THSCPM1b': 1.390028611526959}" IDM_mhc_720_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 1.39 0.5011 720.0 4945.537 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02458 0.17641901725656245 THSCPM1b "{'THSCPM1b': 0.17641901725656245}" IDM_mhc_880_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1764 0.005011 880.0 33.108 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 17.958 1.6903770983769184 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.6903770983769184, 'THSCPM2b': 0.000411498780895941}" IDM_mhc_280_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.69 6.309e-05 280.0 4.216 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.8718 0.1522 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.8718469414420204}" IDM_mhc_700_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.8718 3.981e-05 700.0 0.4163 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.3091 0.03036 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.3091763332283061}" IDM_mhc_860_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.3091 2.511e-05 860.0 0.173 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.3717 0.04551 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 0.37174849673468324}" IDM_mhc_800_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.3717 5.011e-05 800.0 0.401 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.271 0.5769 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 1.2713441116141093}" IDM_mhc_560_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.271 7.943e-05 560.0 1.298 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1238 0.01826497039248391 THSCPM1b "{'THSCPM1b': 0.01826497039248391}" IDM_mhc_760_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.01826 0.0005011 760.0 4.444 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 1.4570754726180121e-09 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.4570754726180121e-09, 'THSCPM2b': 7.142210073213457e-12}" IDM_mhc_1000_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.464e-09 3.981e-05 1000.0 0.2034 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01057 2.614364710995847e-09 THSCPM1b,THSCPM2b "{'THSCPM1b': 2.614364710995847e-09, 'THSCPM2b': 6.136448025272194e-11}" IDM_mhc_920_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.675e-09 1.258e-05 920.0 0.07618 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 72.96 12.681 0.0 TSmuSmuDisp "{'TSmuSmuDisp': 72.96007250767883}" IDM_mhc_280_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 72.96 1e-06 280.0 0.06666 1[N1,mu-]
