mHch[GeV],mN1[GeV],y_relic,GammaHch_relic[GeV]
440,0.6309573444801942,3.662531130614534e-11,1.1742043489778268e-20
440,0.7943282347242822,3.2642382031199096e-11,9.327036511466103e-21
440,1.,2.9092608655205465e-11,7.408728238599568e-21
460,1.e-6,2.9759610565941223e-8,8.104803013116373e-15
460,1.2589254117941661e-6,2.652328083539005e-8,6.43787387019677e-15
460,1.584893192461114e-6,2.3638898926926165e-8,5.113784986690973e-15
460,1.9952623149688787e-6,2.106819084507174e-8,4.062023801237776e-15
460,2.5118864315095823e-6,1.8777044855450967e-8,3.2265801954452154e-15
460,3.162277660168379e-6,1.67350588428001e-8,2.562963750844327e-15
460,3.981071705534969e-6,1.4915136893369033e-8,2.0358344718704994e-15
460,5.011872336272725e-6,1.329312974860838e-8,1.6171208022317317e-15
460,6.30957344480193e-6,1.1847514359180826e-8,1.2845247121726461e-15
460,7.943282347242822e-6,1.0559108287172927e-8,1.0203342470798128e-15
460,0.00001,9.410815166798682e-9,8.10480301311637e-16
460,0.000012589254117941661,8.387397846012613e-9,6.43787387019677e-16
460,0.00001584893192461114,7.475276198759697e-9,5.113784986690972e-16
460,0.000019952623149688786,6.662346924953447e-9,4.062023801237778e-16
460,0.000025118864315095822,5.9378229470372365e-9,3.2265801954452154e-16
460,0.000031622776601683795,5.2920902720190294e-9,2.562963750844326e-16
460,0.000039810717055349695,4.716580419625444e-9,2.0358344718704992e-16
460,0.00005011872336272725,4.203656723774448e-9,1.6171208022317315e-16
460,0.00006309573444801929,3.746512998656231e-9,1.284524712172646e-16
460,0.00007943282347242822,3.339083224782672e-9,1.020334247079812e-16
460,0.0001,2.9759610565942616e-9,8.104803013116365e-17
460,0.00012589254117941674,2.6523280835392012e-9,6.437873870196757e-17
460,0.00015848931924611142,2.363889892692895e-9,5.1137849866909646e-17
460,0.0001995262314968881,2.1068190845075665e-9,4.062023801237761e-17
460,0.0002511886431509582,1.877704485545653e-9,3.2265801954452027e-17
460,0.00031622776601683794,1.6735058842807953e-9,2.5629637508443096e-17
460,0.00039810717055349735,1.4915136893380113e-9,2.0358344718704754e-17
460,0.0005011872336272725,1.3293129748624047e-9,1.6171208022317043e-17
460,0.0006309573444801936,1.184751435920295e-9,1.2845247121726111e-17
460,0.0007943282347242822,1.0559108287204187e-9,1.0203342470797698e-17
460,0.001,9.410815166842837e-10,8.104803013115828e-18
460,0.0012589254117941675,8.38739784607498e-10,6.437873870196082e-18
460,0.001584893192461114,7.475276198847799e-10,5.113784986690115e-18
460,0.0019952623149688807,6.66234692507789e-10,4.062023801236692e-18
460,0.002511886431509582,5.937822947213021e-10,3.226580195443853e-18
460,0.0031622776601683794,5.292090272267334e-10,2.5629637508426126e-18
460,0.003981071705534973,4.71658041997618e-10,2.0358344718683385e-18
460,0.005011872336272725,4.2036567242698784e-10,1.6171208022290139e-18
460,0.006309573444801936,3.746512999356045e-10,1.2845247121692247e-18
460,0.00794328234724282,3.3390832257711884e-10,1.0203342470755065e-18
460,0.01,2.975961057990577e-10,8.104803013062155e-19
460,0.012589254117941687,2.652328085511547e-10,6.437873870128501e-19
460,0.01584893192461114,2.3638898954789104e-10,5.113784986605046e-19
460,0.01995262314968879,2.1068190884429188e-10,4.062023801129599e-19
460,0.025118864315095822,1.8777044911044842e-10,3.2265801953090286e-19
460,0.03162277660168379,1.6735058921328536e-10,2.5629637506728783e-19
460,0.039810717055349776,1.491513700429338e-10,2.035834471654654e-19
460,0.05011872336272725,1.3293129905293207e-10,1.6171208019600026e-19
460,0.06309573444801943,1.1847514580504016e-10,1.2845247118305578e-19
460,0.07943282347242822,1.0559108599800264e-10,1.0203342466491524e-19
460,0.1,9.410815608396544e-11,8.10480300769468e-20
460,0.12589254117941687,8.38739846978618e-11,6.437873863371251e-20
460,0.15848931924611143,7.475277079863329e-11,5.113784978098167e-20
460,0.19952623149688828,6.662348169545488e-11,4.062023790420069e-20
460,0.25118864315095824,5.937824705070424e-11,3.226580181826535e-20
460,0.31622776601683794,5.292092755307342e-11,2.5629637336994205e-20
460,0.39810717055349776,4.7165839273643766e-11,2.0358344502863315e-20
460,0.5011872336272725,4.2036616785895494e-11,1.6171207750588676e-20
460,0.6309573444801942,3.7465199975234105e-11,1.2845246779640113e-20
460,0.7943282347242822,3.33909311095614e-11,1.0203342040136486e-20
460,1.,2.9759750212096386e-11,8.104802470944545e-21
480,1.e-6,3.0411943609273e-8,8.832013721162395e-15
480,1.2589254117941661e-6,2.7104673272235144e-8,7.015517868191564e-15
480,1.584893192461114e-6,2.4157065481688215e-8,5.5726239239172524e-15
480,1.9952623149688787e-6,2.153000727311295e-8,4.426492524267493e-15
480,2.5118864315095823e-6,1.9188639180188268e-8,3.516087992821622e-15
480,3.162277660168379e-6,1.710189267085275e-8,2.7929279684732443e-15
480,3.981071705534969e-6,1.5242077886760146e-8,2.2185015429094273e-15
480,5.011872336272725e-6,1.358451621568259e-8,1.762218414312338e-15
480,6.30957344480193e-6,1.2107212821320194e-8,1.3997798422393435e-15
480,7.943282347242822e-6,1.0790564785186528e-8,1.1118846510886093e-15
480,0.00001,9.617100987790457e-9,8.832013721162395e-16
480,0.000012589254117941661,8.571250277495221e-9,7.015517868191565e-16
480,0.00001584893192461114,7.639134850796741e-9,5.572623923917252e-16
480,0.000019952623149688786,6.808386102302793e-9,4.426492524267494e-16
480,0.000025118864315095822,6.067980500854122e-9,3.516087992821622e-16
480,0.000031622776601683795,5.408093313963522e-9,2.792927968473245e-16
480,0.000039810717055349695,4.819968239584839e-9,2.2185015429094267e-16
480,0.00005011872336272725,4.29580121530486e-9,1.7622184143123371e-16
480,0.00006309573444801929,3.828636863176568e-9,1.399779842239343e-16
480,0.00007943282347242822,3.412276196079589e-9,1.1118846510886093e-16
480,0.0001,3.0411943609274315e-9,8.832013721162392e-17
480,0.00012589254117941674,2.710467327223698e-9,7.01551786819155e-17
480,0.00015848931924611142,2.415706548169083e-9,5.572623923917244e-17
480,0.0001995262314968881,2.1530007273116635e-9,4.4264925242674795e-17
480,0.0002511886431509582,1.918863918019349e-9,3.5160879928216095e-17
480,0.00031622776601683794,1.7101892670860118e-9,2.7929279684732274e-17
480,0.00039810717055349735,1.524207788677055e-9,2.2185015429094043e-17
480,0.0005011872336272725,1.3584516215697297e-9,1.7622184143123114e-17
480,0.0006309573444801936,1.2107212821340965e-9,1.3997798422393093e-17
480,0.0007943282347242822,1.0790564785215874e-9,1.1118846510885677e-17
480,0.001,9.61710098783191e-10,8.832013721161873e-18
480,0.0012589254117941675,8.571250277553772e-10,7.015517868190903e-18
480,0.001584893192461114,7.63913485087945e-10,5.572623923916426e-18
480,0.0019952623149688807,6.808386102419621e-10,4.426492524266451e-18
480,0.002511886431509582,6.067980501019151e-10,3.5160879928203156e-18
480,0.0031622776601683794,5.408093314196631e-10,2.7929279684715987e-18
480,0.003981071705534973,4.819968239914112e-10,2.2185015429073528e-18
480,0.005011872336272725,4.2958012157699755e-10,1.7622184143097295e-18
480,0.006309573444801936,3.8286368638335564e-10,1.3997798422360577e-18
480,0.00794328234724282,3.4122761970076143e-10,1.1118846510844755e-18
480,0.01,3.0411943622383015e-10,8.832013721110344e-19
480,0.012589254117941687,2.7104673290753496e-10,7.015517868126021e-19
480,0.01584893192461114,2.415706550784613e-10,5.572623923834758e-19
480,0.01995262314968879,2.1530007310061988e-10,4.4264925241636395e-19
480,0.025118864315095822,1.9188639232380172e-10,3.5160879926908763e-19
480,0.03162277660168379,1.7101892744575773e-10,2.7929279683086462e-19
480,0.039810717055349776,1.5242077990896664e-10,2.2185015427022045e-19
480,0.05011872336272725,1.358451636277936e-10,1.762218414051467e-19
480,0.06309573444801943,1.2107213029099889e-10,1.3997798419109226e-19
480,0.07943282347242822,1.079056507868317e-10,1.111884650675156e-19
480,0.1,9.617101402365492e-11,8.832013715957326e-20
480,0.12589254117941687,8.571250863098028e-11,7.015517861638757e-20
480,0.15848931924611143,7.639135677982737e-11,5.572623915667771e-20
480,0.19952623149688828,6.808387270734135e-11,4.426492513882003e-20
480,0.25118864315095824,6.067982151307436e-11,3.516087979747075e-20
480,0.31622776601683794,5.408095645291166e-11,2.792927952013362e-20
480,0.39810717055349776,4.8199715326734916e-11,2.2185015221876543e-20
480,0.5011872336272725,4.295805866918085e-11,1.762218388225167e-20
480,0.6309573444801942,3.828643433759047e-11,1.3997798093975168e-20
480,0.7943282347242822,3.412285477283353e-11,1.1118846097431616e-20
480,1.,3.041207470997063e-11,8.832013200653213e-21
500,1.e-6,3.105099805137356e-8,9.590721433966441e-15
500,1.2589254117941661e-6,2.7674231143275803e-8,7.618180826374903e-15
500,1.584893192461114e-6,2.4664684468574657e-8,6.051336127624735e-15
500,1.9952623149688787e-6,2.1982423171389997e-8,4.806747143979429e-15
500,2.5118864315095823e-6,1.959185527395431e-8,3.818134973643157e-15
500,3.162277660168379e-6,1.7461259392692356e-8,3.0328524135530133e-15
500,3.981071705534969e-6,1.5562363814733745e-8,2.409080303836843e-15
500,5.011872336272725e-6,1.3869971349460095e-8,1.913600505055753e-15
500,6.30957344480193e-6,1.2361624977094488e-8,1.5200269111484311e-15
500,7.943282347242822e-6,1.1017309857692999e-8,1.2074002930659341e-15
500,0.00001,9.819187746379054e-9,9.590721433966448e-16
500,0.000012589254117941661,8.751360290671716e-9,7.618180826374904e-16
500,0.00001584893192461114,7.799658069007573e-9,6.051336127624738e-16
500,0.000019952623149688786,6.9514525711254434e-9,4.806747143979431e-16
500,0.000025118864315095822,6.195488625407791e-9,3.818134973643157e-16
500,0.000031622776601683795,5.521735049591653e-9,3.032852413553012e-16
500,0.000039810717055349695,4.921251543074558e-9,2.409080303836843e-16
500,0.00005011872336272725,4.386070054557357e-9,1.913600505055753e-16
500,0.00006309573444801929,3.909089050844597e-9,1.520026911148431e-16
500,0.00007943282347242822,3.4839792838136297e-9,1.2074002930659335e-16
500,0.0001,3.105099805137479e-9,9.590721433966435e-17
500,0.00012589254117941674,2.7674231143277527e-9,7.618180826374884e-17
500,0.00015848931924611142,2.466468446857712e-9,6.051336127624727e-17
500,0.0001995262314968881,2.1982423171393464e-9,4.806747143979416e-17
500,0.0002511886431509582,1.959185527395922e-9,3.818134973643145e-17
500,0.00031622776601683794,1.7461259392699293e-9,3.032852413552997e-17
500,0.00039810717055349735,1.5562363814743535e-9,2.4090803038368202e-17
500,0.0005011872336272725,1.386997134947394e-9,1.913600505055728e-17
500,0.0006309573444801936,1.2361624977114038e-9,1.520026911148398e-17
500,0.0007943282347242822,1.1017309857720619e-9,1.2074002930658939e-17
500,0.001,9.819187746418069e-10,9.590721433965942e-18
500,0.0012589254117941675,8.751360290726823e-10,7.618180826374263e-18
500,0.001584893192461114,7.799658069085421e-10,6.051336127623944e-18
500,0.0019952623149688807,6.951452571235404e-10,4.8067471439784275e-18
500,0.002511886431509582,6.195488625563118e-10,3.8181349736418996e-18
500,0.0031622776601683794,5.52173504981106e-10,3.0328524135514304e-18
500,0.003981071705534973,4.921251543384476e-10,2.4090803038348474e-18
500,0.005011872336272725,4.3860700549951307e-10,1.9136005050532447e-18
500,0.006309573444801936,3.909089051462967e-10,1.5200269111452717e-18
500,0.00794328234724282,3.4839792846871036e-10,1.2074002930619584e-18
500,0.01,3.1050998063712936e-10,9.590721433916394e-19
500,0.012589254117941687,2.7674231160705603e-10,7.618180826311874e-19
500,0.01584893192461114,2.4664684493194943e-10,6.051336127545405e-19
500,0.01995262314968879,2.1982423206167074e-10,4.80674714387956e-19
500,0.025118864315095822,1.9591855323078238e-10,3.81813497351743e-19
500,0.03162277660168379,1.7461259462081747e-10,3.03285241339473e-19
500,0.039810717055349776,1.556236391274885e-10,2.4090803036375727e-19
500,0.05011872336272725,1.3869971487910137e-10,1.913600504804893e-19
500,0.06309573444801943,1.236162517266036e-10,1.520026910832614e-19
500,0.07943282347242822,1.101731013393715e-10,1.2074002926683473e-19
500,0.1,9.819188136584295e-11,9.590721428961122e-20
500,0.12589254117941687,8.751360841851273e-11,7.618180820073557e-20
500,0.15848931924611143,7.799658847569436e-11,6.051336119691836e-20
500,0.19952623149688828,6.951453670873363e-11,4.8067471339924873e-20
500,0.25118864315095824,6.195490178843172e-11,3.8181349610703555e-20
500,0.31622776601683794,5.521737243877775e-11,3.03285239772479e-20
500,0.39810717055349776,4.921254642586803e-11,2.4090802839102815e-20
500,0.5011872336272725,4.386074432736393e-11,1.9136004799696953e-20
500,0.6309573444801942,3.909095235190469e-11,1.5200268795669345e-20
500,0.7943282347242822,3.483988019442452e-11,1.2074002533071523e-20
500,1.,3.105112144559261e-11,9.590720933432297e-21
520,1.e-6,3.1675325304045175e-8,1.0379481419733096e-14
520,1.2589254117941661e-6,2.823066339292184e-8,8.244715153490075e-15
520,1.584893192461114e-6,2.5160605233079564e-8,6.549010033676298e-15
520,1.9952623149688787e-6,2.2424413017995e-8,5.2020635792417044e-15
520,2.5118864315095823e-6,1.9985779139386604e-8,4.132145979822535e-15
520,3.162277660168379e-6,1.781234440731216e-8,3.2822802217754736e-15
520,3.981071705534969e-6,1.5875268663378345e-8,2.607207854433337e-15
520,5.011872336272725e-6,1.4148848089361194e-8,2.0709788125713116e-15
520,6.30957344480193e-6,1.2610174133155023e-8,1.64503694434116e-15
520,7.943282347242822e-6,1.12388295262043e-8,1.3066992920547385e-15
520,0.00001,1.0016617358754826e-8,1.0379481419733093e-15
520,0.000012589254117941661,8.927319617917005e-9,8.244715153490077e-16
520,0.00001584893192461114,7.956481984488319e-9,6.549010033676295e-16
520,0.000019952623149688786,7.0912220329194665e-9,5.202063579241704e-16
520,0.000025118864315095822,6.3200582893541624e-9,4.1321459798225357e-16
520,0.000031622776601683795,5.632757879446862e-9,3.2822802217754736e-16
520,0.000039810717055349695,5.020200744337276e-9,2.607207854433338e-16
520,0.00005011872336272725,4.474258623010337e-9,2.0709788125713114e-16
520,0.00006309573444801929,3.987687195210987e-9,1.64503694434116e-16
520,0.00007943282347242822,3.5540299537157445e-9,1.306699292054738e-16
520,0.0001,3.1675325304046336e-9,1.037948141973309e-16
520,0.00012589254117941674,2.823066339292347e-9,8.24471515349006e-17
520,0.00015848931924611142,2.5160605233081884e-9,6.549010033676288e-17
520,0.0001995262314968881,2.2424413017998267e-9,5.2020635792416895e-17
520,0.0002511886431509582,1.9985779139391238e-9,4.132145979822524e-17
520,0.00031622776601683794,1.7812344407318706e-9,3.282280221775459e-17
520,0.00039810717055349735,1.5875268663387583e-9,2.6072078544333158e-17
520,0.0005011872336272725,1.4148848089374254e-9,2.070978812571288e-17
520,0.0006309573444801936,1.2610174133173463e-9,1.645036944341128e-17
520,0.0007943282347242822,1.1238829526230358e-9,1.3066992920546998e-17
520,0.001,1.0016617358791633e-9,1.037948141973261e-17
520,0.0012589254117941675,8.927319617968993e-10,8.24471515348946e-18
520,0.001584893192461114,7.956481984561759e-10,6.549010033675531e-18
520,0.0019952623149688807,7.091222033023201e-10,5.202063579240738e-18
520,0.002511886431509582,6.320058289500696e-10,4.1321459798213244e-18
520,0.0031622776601683794,5.632757879653846e-10,3.28228022177395e-18
520,0.003981071705534973,5.020200744629645e-10,2.6072078544314153e-18
520,0.005011872336272725,4.474258623423324e-10,2.0709788125688963e-18
520,0.006309573444801936,3.987687195794344e-10,1.6450369443381178e-18
520,0.00794328234724282,3.5540299545397614e-10,1.30669929205091e-18
520,0.01,3.167532531568588e-10,1.0379481419684894e-18
520,0.012589254117941687,2.8230663409364743e-10,8.24471515342938e-19
520,0.01584893192461114,2.516060525630582e-10,6.549010033599908e-19
520,0.01995262314968879,2.242441305080296e-10,5.202063579145538e-19
520,0.025118864315095822,1.9985779185729088e-10,4.1321459797014704e-19
520,0.03162277660168379,1.781234447277266e-10,3.2822802216230615e-19
520,0.039810717055349776,1.5875268755843736e-10,2.6072078542414554e-19
520,0.05011872336272725,1.414884821997206e-10,2.0709788123297552e-19
520,0.06309573444801943,1.2610174317647763e-10,1.6450369440370548e-19
520,0.07943282347242822,1.1238829786807238e-10,1.3066992916718957e-19
520,0.1,1.001661772686627e-10,1.0379481414913404e-19
520,0.12589254117941687,8.927320137888241e-11,8.244715147422422e-20
520,0.15848931924611143,7.956482718967248e-11,6.549010026037593e-20
520,0.19952623149688828,7.091223070398578e-11,5.202063569625135e-20
520,0.25118864315095824,6.320059754832494e-11,4.132145967716002e-20
520,0.31622776601683794,5.632759949490307e-11,3.28228020653425e-20
520,0.39810717055349776,5.020203668351984e-11,2.6072078352457643e-20
520,0.5011872336272725,4.474262753292308e-11,2.0709787884155864e-20
