SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Excluded ATLAS-SUSY-2016-32 0.0 0.6417 THSCPM1b IDM_mhc_540_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 2.292 0.001584 540.0 27.91 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_580_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 4.526 0.5011 580.0 7648.331 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 0.6752 0.3162 780.0 2659.393 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.05604 THSCPM1b IDM_mhc_380_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 22.276 0.06309 380.0 2260.331 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3057 0.0397 TSelSel IDM_mhc_820_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.136e-07 6.309e-05 820.0 0.4801 1[N1,e-]
Non-excluded CMS-EXO-13-006 3.669 15.102 THSCPM1b,THSCPM2b IDM_mhc_280_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.5972 3.981e-05 280.0 2.659 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2286 THSCPM1b IDM_mhc_660_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.7465 0.001995 660.0 23.463 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2525 THSCPM1b IDM_mhc_320_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 42.406 0.01995 320.0 1011.933 1[N1,e-]
Non-excluded CMS-SUS-17-009 23.618 5.832 TSelSel IDM_mhc_340_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.252e-05 7.943e-06 340.0 0.3568 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 3.182 THSCPM1b IDM_mhc_160_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 128.659 0.005011 160.0 1066.632 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2958 THSCPM1b IDM_mhc_480_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 7.35 0.006309 480.0 140.947 1[N1,e-]
Non-excluded CMS-SUS-17-009 5.746 1.004 TSelSel IDM_mhc_500_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.817e-06 1.584e-05 500.0 0.3261 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.02068 THSCPM1b IDM_mhc_920_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.01869 0.001584 920.0 9.578 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 4.05 THSCPM1b IDM_mhc_300_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 38.656 0.001258 300.0 73.084 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.7905 0.1312 THSCPM1b,THSCPM2b IDM_mhc_720_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.662e-07 5.011e-05 720.0 0.4945 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.8989 0.1035 TSelSel IDM_mhc_740_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.01e-06 2.511e-05 740.0 0.2349 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 1.931 THSCPM1b IDM_mhc_140_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 52.938 0.01 140.0 2818.956 1[N1,e-]
Non-excluded CMS-EXO-13-006 16.373 9.747 THSCPM1b,THSCPM2b IDM_mhc_300_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.01864 1.995e-05 300.0 1.153 1[N1,e-]
Excluded CMS-EXO-13-006 22.06 310.303 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.815 6.309e-06 120.0 2.463 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.057e-09 1.584e-06 980.0 0.008432 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 1.412e-09 0.0001 960.0 0.5542 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02266 THSCPM1b IDM_mhc_600_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 3.675 0.03981 600.0 567.031 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 2.069 0.7943 660.0 9351.988 1[N1,e-]
Non-excluded CMS-EXO-13-006 5.45 1.569 THSCPM1b,THSCPM2b IDM_mhc_460_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0005218 3.162e-05 460.0 0.7708 1[N1,e-]
Non-excluded CMS-EXO-13-006 20.695 5.833 THSCPM1b,THSCPM2b IDM_mhc_340_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.067e-05 1e-05 340.0 0.4494 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 1.751 0.1584 680.0 1761.847 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 0.411 0.6309 860.0 4365.64 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2362 THSCPM1b IDM_mhc_700_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.1932 0.001 700.0 10.44 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03754 THSCPM1b IDM_mhc_260_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 68.893 0.1995 260.0 15537.556 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05124 THSCPM1b,THSCPM2b IDM_mhc_840_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.004408 0.0005011 840.0 3.634 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.03294 0.06309 960.0 349.87 1[N1,e-]
Non-excluded CMS-SUS-17-009 3.294 0.4168 TSelSel IDM_mhc_600_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.729e-06 1.258e-05 600.0 0.1793 1[N1,e-]
Non-excluded CMS-EXO-13-006 20.586 67.984 THSCPM1b,THSCPM2b IDM_mhc_180_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.6367 1e-05 180.0 1.658 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0211 THSCPM1b IDM_mhc_840_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.3135 0.007943 840.0 57.529 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.02884 0.07943 980.0 422.541 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.755 0.1312 TSelSel IDM_mhc_720_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.304e-05 3.981e-06 720.0 0.0393 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.3629 1.0 880.0 6599.563 1[N1,e-]
Non-excluded CMS-SUS-17-009 11.06 1.297 TSelSel IDM_mhc_480_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.973e-05 5.011e-06 480.0 0.1121 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03168 THSCPM1b IDM_mhc_860_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.1728 0.003981 860.0 27.521 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 172.123 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 102.071 0.0001584 100.0 90.934 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 1.075 THSCPM1b,THSCPM2b IDM_mhc_540_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.3352 0.0003162 540.0 5.574 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01991 THSCPM1b IDM_mhc_580_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 4.4 0.05011 580.0 764.833 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_520_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 6.108 0.3162 520.0 6016.065 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 1.39 0.5011 720.0 4945.537 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02458 THSCPM1b IDM_mhc_880_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1764 0.005011 880.0 33.108 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 17.958 THSCPM1b,THSCPM2b IDM_mhc_280_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.69 6.309e-05 280.0 4.216 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.994 0.1522 TSelSel IDM_mhc_700_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.506e-07 3.981e-05 700.0 0.4163 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3541 0.03036 TSelSel IDM_mhc_860_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 6.868e-07 2.511e-05 860.0 0.173 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3889 0.04551 TSelSel IDM_mhc_800_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.834e-07 5.011e-05 800.0 0.401 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.405 0.5769 THSCPM1b,THSCPM2b IDM_mhc_560_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.002647 7.943e-05 560.0 1.298 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1238 THSCPM1b IDM_mhc_760_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.01826 0.0005011 760.0 4.444 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.464e-09 3.981e-05 1000.0 0.2034 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01057 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.675e-09 1.258e-05 920.0 0.07618 1[N1,e-]
Non-excluded CMS-SUS-17-009 96.525 12.681 TSelSel IDM_mhc_280_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0005752 1e-06 280.0 0.06666 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 54.749 THSCPM1b IDM_mhc_200_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 56.588 0.0001258 200.0 16.865 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 13.84 THSCPM1b IDM_mhc_300_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 9.178 0.0001995 300.0 11.539 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.05354 THSCPM1b,THSCPM2b IDM_mhc_820_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.003215 0.0003981 820.0 3.031 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.04178 THSCPM1b IDM_mhc_880_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.005375 0.0006309 880.0 4.171 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 86.403 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 67.722 0.0002511 120.0 98.172 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2713 THSCPM1b IDM_mhc_240_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 90.308 0.03162 240.0 2897.605 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1491 THSCPM1b IDM_mhc_260_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 68.713 0.05011 260.0 3899.742 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.1901 0.2082 THSCPM1b,THSCPM2b IDM_mhc_680_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.008026 0.0001995 680.0 2.212 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.2361 0.0521 THSCPM1b,THSCPM2b IDM_mhc_780_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 6.884e-05 0.0001258 780.0 1.06 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01053 THSCPM1b IDM_mhc_420_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 15.639 0.1584 420.0 4642.987 1[N1,e-]
Non-excluded CMS-SUS-17-009 74.12 22.803 TSelSel IDM_mhc_240_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.123e-05 3.162e-06 240.0 0.2897 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.04046 THSCPM1b IDM_mhc_160_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 128.807 0.3981 160.0 84689.683 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.591 THSCPM1b IDM_mhc_280_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 50.408 0.003981 280.0 265.939 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 2.808 THSCPM1b,THSCPM2b IDM_mhc_440_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 2.019 0.0003981 440.0 10.608 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 1.112 0.6309 740.0 5907.992 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.3387 0.05011 880.0 331.085 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3086 0.03934 TSelSel IDM_mhc_820_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0004098 1e-06 820.0 0.007618 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 1.728 THSCPM1b,THSCPM2b IDM_mhc_480_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.2934 0.0001584 480.0 3.542 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 4.759 THSCPM1b IDM_mhc_100_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 116.434 0.006309 100.0 3627.333 1[N1,e-]
Non-excluded CMS-SUS-17-009 57.944 7.493 TSelSel IDM_mhc_320_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002809 1.584e-06 320.0 0.08054 1[N1,e-]
Non-excluded CMS-SUS-17-009 10.216 0.8378 TSelSel IDM_mhc_520_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002391 1.995e-06 520.0 0.03794 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 0.04048 0.7943 940.0 4599.696 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2674 THSCPM1b IDM_mhc_560_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 3.55 0.003981 560.0 65.124 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.4988 THSCPM1b IDM_mhc_320_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 41.418 0.01 320.0 508.574 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 0.08847 0.03981 920.0 240.642 1[N1,e-]
Excluded CMS-EXO-13-006 18.387 613.677 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 9.116 5.011e-06 100.0 2.88 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2611 THSCPM1b IDM_mhc_680_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.3226 0.001258 680.0 13.994 1[N1,e-]
Non-excluded CMS-EXO-13-006 113.439 98.885 THSCPM1b,THSCPM2b IDM_mhc_160_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0003425 2.511e-06 160.0 0.5347 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.04575 THSCPM1b IDM_mhc_300_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 53.525 0.1258 300.0 7308.406 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.7672 0.1522 THSCPM1b,THSCPM2b IDM_mhc_700_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 8.041e-06 6.309e-05 700.0 0.6599 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.5952 0.1312 THSCPM1b,THSCPM2b IDM_mhc_720_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.824e-05 7.943e-05 720.0 0.7861 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.09543 THSCPM1b IDM_mhc_600_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 3.24 0.01 600.0 142.99 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_300_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 53.674 0.7943 300.0 46104.43 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0995 THSCPM1b IDM_mhc_360_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 27.56 0.03981 360.0 1591.346 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 0.359 0.2511 880.0 1658.209 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4106 0.03036 TSelSel IDM_mhc_860_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.72e-06 1.584e-05 860.0 0.1096 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 1.486 0.1995 700.0 2085.908 1[N1,e-]
Excluded CMS-PAS-EXO-16-036 0.0 9.028 THSCPM1b IDM_mhc_340_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 2.484 0.0001584 340.0 7.123 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.2025 THSCPM1b,THSCPM2b IDM_mhc_700_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.01996 0.0003162 700.0 3.305 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_280_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 53.516 0.3981 280.0 26593.93 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.06392 THSCPM1b IDM_mhc_680_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 1.351 0.007943 680.0 88.092 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 0.03864 0.1258 940.0 728.143 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 6.858 THSCPM1b,THSCPM2b IDM_mhc_360_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 4.854 0.0002511 360.0 10.067 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2547 0.02335 TSelSel IDM_mhc_900_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.152e-07 3.162e-05 900.0 0.1997 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 7.066 0.2511 500.0 5165.627 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.257 0.01584 900.0 100.165 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 82.828 THSCPM1b,THSCPM2b IDM_mhc_140_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 42.876 0.0001995 140.0 56.218 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.09375 THSCPM1b IDM_mhc_780_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.03723 0.0007943 780.0 6.689 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 1.275 THSCPM1b IDM_mhc_520_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.7828 0.0005011 520.0 9.532 1[N1,e-]
Non-excluded CMS-SUS-17-009 5.785 0.4917 TSelSel IDM_mhc_580_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 9.234e-05 3.162e-06 580.0 0.04824 1[N1,e-]
Non-excluded CMS-SUS-17-009 106.969 16.848 TSelSel IDM_mhc_260_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0003159 1.258e-06 260.0 0.09768 1[N1,e-]
Non-excluded CMS-SUS-17-009 7.134 0.7012 TSelSel IDM_mhc_540_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0009398 1e-06 540.0 0.01761 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 1.344 0.06309 720.0 622.482 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1139 THSCPM1b IDM_mhc_620_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 2.16 0.006309 620.0 84.327 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4368 0.05185 TSelSel IDM_mhc_780_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0004379 1e-06 780.0 0.008396 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.5905 0.01995 780.0 167.226 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_300_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 53.646 0.3981 300.0 23079.177 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 13.375 THSCPM1b IDM_mhc_200_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 133.562 0.0007943 200.0 106.089 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1943 THSCPM1b IDM_mhc_400_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 17.965 0.01584 400.0 512.537 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.968 0.6999 THSCPM1b,THSCPM2b IDM_mhc_540_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.001975 6.309e-05 540.0 1.108 1[N1,e-]
Non-excluded CMS-SUS-17-009 48.972 7.493 TSelSel IDM_mhc_320_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001122 2.511e-06 320.0 0.1273 1[N1,e-]
Non-excluded CMS-SUS-17-009 30.616 5.832 TSelSel IDM_mhc_340_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.143e-05 5.011e-06 340.0 0.2252 1[N1,e-]
Non-excluded CMS-SUS-17-009 5.445 0.4917 TSelSel IDM_mhc_580_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.845e-05 3.981e-06 580.0 0.06071 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 5.805 THSCPM1b IDM_mhc_360_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 6.849 0.0003981 360.0 15.913 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.009442 0.002511 980.0 13.332 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.9725 0.08058 TSelSel IDM_mhc_760_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.00014 1.995e-06 760.0 0.01761 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.442e-09 1e-05 1000.0 0.05112 1[N1,e-]
Non-excluded CMS-SUS-17-009 163.659 98.886 TSelSel IDM_mhc_160_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.674e-05 1.584e-06 160.0 0.3373 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 13.697 THSCPM1b IDM_mhc_280_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 22.346 0.0003162 280.0 21.104 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_220_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 121.048 0.6309 220.0 69237.531 1[N1,e-]
Non-excluded CMS-SUS-17-009 8.45 1.297 TSelSel IDM_mhc_480_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.001e-05 1e-05 480.0 0.2234 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.03078 1.0 980.0 5318.786 1[N1,e-]
