SModelS_status Analysis MT_displaced_xsec MT_max MT_max_xsec MT_outgrid_xsec MT_prompt_xsec MT_total_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.8075 0.0 1.21 1.21 THSCPM1b IDM_mhc_520_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 1.289 0.05011 520.0 953.27 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.5068 "[[],[[jet,jet]]]  (HSCP,HSCP)" 9.675 0.0 14.504 14.504 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 12.843 0.007943 280.0 530.448 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.01768 0.003162 940.0 18.271 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.02301 "[[],[[jet,jet]]]  (HSCP,HSCP)" 31.795 0.0 47.665 47.665 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 39.106 0.1 200.0 13332.902 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.6815 0.0 1.021 1.021 THSCPM1b IDM_mhc_540_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 1.141 0.06309 540.0 1108.578 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 13.787 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 7.713 0.0 0.0 13.789 TSmuSmuDisp IDM_mhc_300_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 20.408 1e-06 300.0 0.05803 1[N1,mu-]
Excluded CMS-EXO-13-006 0.6481 "[[],[[jet,jet]]]  (HSCP,HSCP)" 97.533 0.0 146.217 146.217 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 13.665 0.01584 140.0 4464.41 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.01916 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 2.212e-05 0.0002511 940.0 1.45 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.01441 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.9506 0.0 1.425 1.425 THSCPM1b IDM_mhc_500_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.462 0.02511 500.0 516.562 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.908 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 1.169 0.0 0.0 1.908 TSmuSmuDisp IDM_mhc_480_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.242 1.258e-05 480.0 0.281 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 TSmuSmuDisp IDM_mhc_900_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.1614 5.011e-06 900.0 0.03162 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 6.043 0.0 9.06 9.06 THSCPM1b IDM_mhc_320_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 8.601 0.1258 320.0 6406.719 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.2043 "[[],[[jet,jet]]]  (HSCP,HSCP)" 44.719 0.0 67.041 67.041 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 45.892 0.03162 180.0 5262.052 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.01238 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.2398 0.0 0.3313 0.3313 THSCPM1b IDM_mhc_660_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.4383 0.01258 660.0 148.366 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.044 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.044 0.0 0.0 0.044 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_880_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 2.335e-07 0.0001258 880.0 0.8326 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 4.799 0.0 7.194 7.194 THSCPM1b IDM_mhc_340_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 6.93 0.2511 340.0 11275.826 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.09722 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.1809 0.0 0.2499 0.2499 THSCPM1b IDM_mhc_660_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.2704 0.003162 660.0 37.231 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.05016 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.05016 0.0 0.0 0.05016 TSmuSmuDisp IDM_mhc_860_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.1017 0.0001 860.0 0.6923 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 1.335 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.8184 0.0 0.0 1.335 TSmuSmuDisp IDM_mhc_520_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.8274 5.011e-05 520.0 0.9532 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.124 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.6902 0.0 0.0 1.126 TSmuSmuDisp IDM_mhc_540_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.977 1e-06 540.0 0.01761 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.1394 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.058 0.0 1.586 1.586 THSCPM1b IDM_mhc_480_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 1.499 0.006309 480.0 140.947 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.07159 0.0 0.07159 0.07159 THSCPM1b IDM_mhc_800_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.2103 0.03981 800.0 318.269 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 154.059 0.0 230.96 230.96 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 19.943 1.0 120.0 390746.462 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.05187 0.0 0.05187 0.05187 THSCPM1b IDM_mhc_820_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1367 0.007943 820.0 60.529 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.02431 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.09128 0.0 0.1368 0.1368 THSCPM1b IDM_mhc_720_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.196 0.003981 720.0 39.308 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.1131 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.1131 0.0 0.0 0.1131 TSmuSmuDisp IDM_mhc_740_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.4182 1e-05 740.0 0.09351 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 0.424 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.3073 0.0 0.0 0.4241 TSmuSmuDisp IDM_mhc_640_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.024 3.981e-06 640.0 0.04983 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.4825 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.1512 0.0 0.03356 0.242 THSCPM1b IDM_mhc_620_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.04132 0.0005011 620.0 6.689 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.9602 0.0 1.439 1.439 THSCPM1b IDM_mhc_500_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 1.487 0.03981 500.0 818.784 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 13.789 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 7.713 0.0 0.0 13.789 TSmuSmuDisp IDM_mhc_300_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 14.71 3.162e-06 300.0 0.1827 1[N1,mu-]
Excluded CMS-EXO-13-006 2.531 "[[],[[jet,jet]]]  (HSCP,HSCP)" 256.693 0.0 384.826 384.826 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 27.653 0.006309 100.0 3627.333 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 0.4948 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.3591 0.0 0.0 0.4951 TSmuSmuDisp IDM_mhc_620_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.294 2.511e-06 620.0 0.0335 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.2583 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.529 0.0 2.293 2.293 THSCPM1b IDM_mhc_440_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 2.168 0.005011 440.0 133.329 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.907 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 1.169 0.0 0.0 1.908 TSmuSmuDisp IDM_mhc_480_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.026 1.584e-06 480.0 0.03542 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.01508 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.118e-09 7.943e-05 980.0 0.4225 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.03316 0.02511 960.0 138.962 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 257.678 0.0 386.303 386.303 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 27.879 0.7943 100.0 456775.378 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.5796 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.4209 0.0 0.0 0.5796 TSmuSmuDisp IDM_mhc_600_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.8851 1.995e-05 600.0 0.2843 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.5167 "[[],[[jet,jet]]]  (HSCP,HSCP)" 16.914 0.0 25.357 25.357 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 21.818 0.01 240.0 917.799 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 30.544 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 17.174 0.0 0.0 30.544 TSmuSmuDisp IDM_mhc_240_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 16.704 6.309e-06 240.0 0.5786 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 177.095 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 89.443 0.0 0.2822 156.527 TSmuSmuDisp IDM_mhc_140_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.649 7.943e-06 140.0 2.239 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.09647 0.0 0.09647 0.09647 THSCPM1b IDM_mhc_760_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.2591 0.07943 760.0 704.739 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.1124 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.08 0.0 1.619 1.619 THSCPM1b IDM_mhc_480_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.552 0.007943 480.0 177.772 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.04718 0.0 0.04718 0.04718 THSCPM1b IDM_mhc_840_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 0.1242 0.01 840.0 72.546 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.593 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.9767 0.0 0.0 1.594 TSmuSmuDisp IDM_mhc_500_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.15 2.511e-06 500.0 0.05165 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.3474 0.0 0.4789 0.4789 THSCPM1b IDM_mhc_620_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.676 0.03162 620.0 421.638 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 2.291 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 1.405 0.0 0.0 2.293 TSmuSmuDisp IDM_mhc_460_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.485 1e-06 460.0 0.02436 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.1297 0.0 0.1944 0.1944 THSCPM1b IDM_mhc_720_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.3581 0.3162 720.0 3122.262 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 10.848 "[[],[[jet,jet]]]  (HSCP,HSCP)" 8.246 0.0 12.363 13.209 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 8.94 0.0003981 260.0 30.928 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.3133 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.2266 0.0 0.0 0.3134 TSmuSmuDisp IDM_mhc_680_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.6655 7.943e-06 680.0 0.08809 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 TSmuSmuDisp IDM_mhc_900_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.1035 1.995e-06 900.0 0.01256 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.03121 "[[],[[jet,jet]]]  (HSCP,HSCP)" 2.468 0.0 3.7 3.7 THSCPM1b IDM_mhc_400_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 3.652 0.01995 400.0 644.859 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.2251 0.0 0.3114 0.3114 THSCPM1b IDM_mhc_680_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.4357 0.1995 680.0 2212.185 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.01948 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.371e-10 3.981e-05 940.0 0.2305 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 0.7417 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.4948 0.0 0.0 0.7418 TSmuSmuDisp IDM_mhc_580_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.41 6.309e-06 580.0 0.09625 1[N1,mu-]
Non-excluded CMS-EXO-13-006 1.359 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.2512 0.0 0.3767 0.7323 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_500_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2429 0.0005011 500.0 10.331 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.5229 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.118 0.0 1.676 1.676 THSCPM1b,THSCPM8 IDM_mhc_460_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.457 0.002511 460.0 61.091 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.02218 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.451e-09 2.511e-05 920.0 0.1517 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 114.636 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 64.343 0.0 0.0 112.97 TSmuSmuDisp IDM_mhc_160_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.589 6.309e-06 160.0 1.342 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.01329 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.74e-09 1e-06 1000.0 0.005112 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.01607 "[[],[[jet,jet]]]  (HSCP,HSCP)" 65.029 0.0 97.488 97.488 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 29.01 0.1995 160.0 42435.906 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 23.103 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 12.964 0.0 0.0 23.103 TSmuSmuDisp IDM_mhc_260_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 13.938 7.943e-06 260.0 0.6166 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 8.452 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 4.805 0.0 0.0 8.453 TSmuSmuDisp IDM_mhc_340_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 12.63 1.584e-06 340.0 0.07123 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.0165 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 4.682e-05 0.0003162 960.0 1.761 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 No-missing-topologies 0.0 0.005845 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.00296 0.001258 1000.0 6.427 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.337 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.8194 0.0 0.0 1.337 TSmuSmuDisp IDM_mhc_520_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.436 1.995e-05 520.0 0.3794 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.09597 0.0 0.09597 0.09597 THSCPM1b IDM_mhc_760_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.2568 0.06309 760.0 558.999 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.1901 0.0 0.2632 0.2632 THSCPM1b IDM_mhc_700_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.3713 0.05011 700.0 523.413 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.0113 0.001995 940.0 11.539 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.1947 0.0 0.2696 0.2696 THSCPM1b IDM_mhc_700_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 0.387 0.5011 700.0 5234.136 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 59.436 "[[],[[jet,jet]]]  (HSCP,HSCP)" 19.33 0.0 28.979 38.276 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 14.926 0.0001 180.0 16.582 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 257.676 0.0 386.299 386.299 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 27.868 0.6309 100.0 362733.388 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0892 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.04399 0.0 0.04399 0.04399 THSCPM1b IDM_mhc_740_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.06116 0.001584 740.0 14.836 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_900_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 6.359e-06 0.0001995 900.0 1.256 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.5795 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.4209 0.0 0.0 0.5795 TSmuSmuDisp IDM_mhc_600_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.5517 5.011e-05 600.0 0.7149 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 8.453 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 4.805 0.0 0.0 8.453 TSmuSmuDisp IDM_mhc_340_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.618 1.258e-05 340.0 0.5654 1[N1,mu-]
Excluded CMS-EXO-13-006 11.827 "[[],[[jet,jet]]]  (HSCP,HSCP)" 93.098 0.04676 139.569 139.628 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 12.795 0.001 140.0 281.895 1[N1,mu-]
Excluded CMS-EXO-13-006 1.933 "[[],[[jet,jet]]]  (HSCP,HSCP)" 256.897 0.0 385.132 385.132 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 27.663 0.007943 100.0 4567.753 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.04532 0.0 0.04532 0.04532 THSCPM1b IDM_mhc_860_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.1261 0.01995 860.0 137.99 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.01019 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.04885 0.0 0.04885 0.04885 THSCPM1b IDM_mhc_820_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.1233 0.006309 820.0 48.011 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.02724 0.05011 1000.0 256.268 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.3568 0.0 0.4918 0.4918 THSCPM1b IDM_mhc_620_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 0.7075 0.1584 620.0 2114.972 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.3641 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.2635 0.0 0.0 0.3641 TSmuSmuDisp IDM_mhc_660_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.7314 1e-05 660.0 0.1174 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.7198 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.5689 0.0 0.8528 0.8933 THSCPM1b,THSCPM8 IDM_mhc_500_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.63 0.001258 500.0 25.895 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.1309 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.1451 0.0 0.2005 0.2005 THSCPM1b IDM_mhc_660_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.1854 0.001995 660.0 23.463 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 41.066 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 23.147 0.0 0.0 41.066 TSmuSmuDisp IDM_mhc_220_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 17.807 6.309e-06 220.0 0.6923 1[N1,mu-]
Excluded CMS-EXO-13-006 289.255 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 123.51 0.0 2.528 216.94 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.756 7.943e-06 120.0 3.102 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.01647 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.01785 0.001584 860.0 10.962 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.01775 0.003981 960.0 22.097 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.5794 0.0 0.8687 0.8687 THSCPM1b IDM_mhc_560_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 1.105 0.1258 560.0 2061.932 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.403 0.0 2.104 2.104 THSCPM1b IDM_mhc_460_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 2.123 0.3981 460.0 9672.89 1[N1,mu-]
